"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RID","ITEM","Item Level Data","-4","","-4","-4","T","-4","-4","-4","-4","-4","","","Subject ID","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:05.0"
"-4","VISCODE","ITEM","Item Level Data","-4","","-4","-4","N","-4","-4","-4","-4","-4","","","Visit","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:05.0"
"-4","ADAS_Q8_WL1_REC_W13_axe","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W14_board","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W15_carrot","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W16_milk","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W17_volume","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W18_forest","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W19_anchor","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W20_gem","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W21_cat","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W22_fund","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W23_edge","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_REC_W24_cake","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W1_nurse","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W2_magazine","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W3_wizard","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W4_van","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W5_leopard","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W6_sale","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W7_sea","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W8_train","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W9_coin","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W10_ship","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W11_institution","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W12_map","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W13_axe","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W14_board","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W15_carrot","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W16_milk","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W17_volume","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W18_forest","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W19_anchor","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W20_gem","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W21_cat","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W22_fund","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W23_edge","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL1_Reminder_W24_cake","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. Reminder menas these columsn store whether or not a participant was given a reminder","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates no reminder given. 1 indicates a reminder was given. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W1_cost","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W2_nation","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W3_chimney","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W4_sparrow","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W5_damages","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W6_traffic","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
"-4","ADAS_Q8_WL2_REC_W7_sandwich","ITEM","Item Level Data","-4","ADAS: ADAS Q8. WL1-WL3 - indicates which wordlist was used (dependent on timepoint). W1-W14 followed by the word indicates the actual word and its position in the list. REC means these columns store responses as to whether the participant recalled the word","-4","-4","T","-4","-4","-4","-4","-4","","0 = No; 1 = Yes; NULL = Missing or N/A","0 indicates the word was not recalled correctly. 1 indicates the word was recalled. NULL indicates this wordlist/word were not used. The wordlist used (1,2 or 3) is dependant on the timepoint.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2011-09-28 14:26:06.0"
